id,lith,goal
28217,ARGILLIT,0
28218,ARGILLIT,0
28219,ARGILLIT,0
28220,ARGILLIT,0
28221,ARGILLIT,0
28222,ARGILLIT,0
28223,ARGILLIT,0
28224,ARGILLIT,0
28225,ARGILLIT,0
28226,ARGILLIT,0
28227,ARGILLIT,0
28228,ARGILLIT,0
28229,ARGILLIT,0
28230,ARGILLIT,0
28231,ARGILLIT,0
28232,ARGILLIT,0
28233,ARGILLIT,0
28234,SAND,1
28235,SAND,1
28236,ARGILLIT,0
28237,ARGILLIT,0
28238,SAND,1
28239,SAND,1
28240,SAND,1
28241,SAND,1
28242,SAND,1
28243,SAND,1
28244,SAND,1
28245,SAND,1
28246,SAND,1
28247,SAND,1
28248,SAND,1
28249,SAND,1
28250,SAND,1
28251,SAND,1
28252,SAND,1
28253,SAND,1
28254,SAND,1
28255,SAND,1
28256,SAND,1
28257,SAND,1
28258,SAND,1
28259,SAND,1
28260,ARGILLIT,0
28261,ARGILLIT,0
28262,ARGILLIT,0
28263,ARGILLIT,0
28264,SAND,1
28265,SAND,1
28266,SAND,1
28267,SAND,1
28268,SAND,1
28269,SAND,1
28270,SAND,1
28271,ARGILLIT,0
28272,ARGILLIT,0
28273,ARGILLIT,0
28274,SAND,1
28275,ARGILLIT,0
28276,ARGILLIT,0
28277,ARGILLIT,0
28278,ARGILLIT,0
28279,ARGILLIT,0
28280,ARGILLIT,0
28281,ARGILLIT,0
28282,ARGILLIT,0
28283,ARGILLIT,0
28284,ARGILLIT,0
28285,ARGILLIT,0
28286,ARGILLIT,0
28287,SAND,1
28288,ARGILLIT,0
28289,ARGILLIT,0
28290,SAND,1
28291,ARGILLIT,0
28292,ARGILLIT,0
28293,ARGILLIT,0
28294,ARGILLIT,0
28295,ARGILLIT,0
28296,ARGILLIT,0
28297,SAND,1
28298,SAND,1
28299,SAND,1
28300,ARGILLIT,0
28301,ARGILLIT,0
28302,ARGILLIT,0
28303,SAND,1
28304,ARGILLIT,0
28305,ARGILLIT,0
28306,SAND,1
28307,ARGILLIT,0
28308,ARGILLIT,0
28309,ARGILLIT,0
28310,ARGILLIT,0
28311,ARGILLIT,0
28312,ARGILLIT,0
28313,ARGILLIT,0
28314,ARGILLIT,0
28315,ARGILLIT,0
28316,ARGILLIT,0
28317,ARGILLIT,0
28318,ARGILLIT,0
28319,ARGILLIT,0
28320,ARGILLIT,0
28321,ARGILLIT,0
28322,ARGILLIT,0
28323,ARGILLIT,0
28324,ARGILLIT,0
28325,ARGILLIT,0
28326,ARGILLIT,0
28327,ARGILLIT,0
28328,ARGILLIT,0
28329,ARGILLIT,0
28330,ARGILLIT,0
28331,ARGILLIT,0
28332,ARGILLIT,0
28333,ARGILLIT,0
28334,ARGILLIT,0
28335,ARGILLIT,0
28336,ARGILLIT,0
28337,ARGILLIT,0
28338,ALEVROLIT,0
28339,ALEVROLIT,0
28340,ARGILLIT,0
28341,ALEVROLIT,0
28342,ALEVROLIT,0
28343,SAND,1
28344,ARGILLIT,0
28345,ARGILLIT,0
28346,ARGILLIT,0
28347,ARGILLIT,0
28348,ALEVROLIT,0
28349,ARGILLIT,0
28350,ARGILLIT,0
28351,ARGILLIT,0
28352,ARGILLIT,0
28353,ARGILLIT,0
28354,ARGILLIT,0
28355,ARGILLIT,0
28356,ARGILLIT,0
28357,ARGILLIT,0
28358,ARGILLIT,0
28359,ARGILLIT,0
28360,ARGILLIT,0
28361,ARGILLIT,0
28362,ARGILLIT,0
28363,ARGILLIT,0
28364,ARGILLIT,0
28365,ARGILLIT,0
28366,ARGILLIT,0
28367,ARGILLIT,0
28368,ARGILLIT,0
28369,ARGILLIT,0
28370,ARGILLIT,0
28371,ARGILLIT,0
28372,ARGILLIT,0
28373,ARGILLIT,0
28374,ARGILLIT,0
28375,ARGILLIT,0
28376,ARGILLIT,0
28377,ARGILLIT,0
28378,ARGILLIT,0
28379,ARGILLIT,0
28380,ARGILLIT,0
28381,ARGILLIT,0
28382,ARGILLIT,0
28383,ARGILLIT,0
28384,ARGILLIT,0
28385,ARGILLIT,0
28386,ARGILLIT,0
28387,ARGILLIT,0
28388,ARGILLIT,0
28389,ARGILLIT,0
28390,ARGILLIT,0
28391,ARGILLIT,0
28392,ARGILLIT,0
28393,ARGILLIT,0
28394,ARGILLIT,0
28395,ARGILLIT,0
28396,ARGILLIT,0
28397,ARGILLIT,0
28398,ARGILLIT,0
28399,ARGILLIT,0
28400,ARGILLIT,0
28401,ARGILLIT,0
28402,ARGILLIT,0
28403,ARGILLIT,0
28404,ARGILLIT,0
28405,ARGILLIT,0
28406,ARGILLIT,0
28407,ARGILLIT,0
28408,ARGILLIT,0
28409,ARGILLIT,0
28410,ARGILLIT,0
28411,ARGILLIT,0
28412,ARGILLIT,0
28413,ARGILLIT,0
28414,ARGILLIT,0
28415,ARGILLIT,0
28416,ARGILLIT,0
28417,ARGILLIT,0
28418,ARGILLIT,0
28419,ARGILLIT,0
28420,ARGILLIT,0
28421,ARGILLIT,0
28422,ARGILLIT,0
28423,ARGILLIT,0
28424,ARGILLIT,0
28425,ARGILLIT,0
28426,ARGILLIT,0
28427,ARGILLIT,0
28428,ARGILLIT,0
28429,ARGILLIT,0
28430,ARGILLIT,0
28431,ARGILLIT,0
28432,ARGILLIT,0
28433,ARGILLIT,0
28434,ARGILLIT,0
28435,ARGILLIT,0
28436,ARGILLIT,0
28437,ARGILLIT,0
28438,ALEVROLIT,0
28439,ARGILLIT,0
28440,ARGILLIT,0
28441,ALEVROLIT,0
28442,ALEVROLIT,0
28443,ARGILLIT,0
28444,ARGILLIT,0
28445,ARGILLIT,0
28446,ARGILLIT,0
28447,SAND,1
28448,SAND,1
28449,SAND,1
28450,ARGILLIT,0
28451,ARGILLIT,0
28452,ALEVROLIT,0
28453,ALEVROLIT,0
28454,ALEVROLIT,0
28455,ALEVROLIT,0
28456,ALEVROLIT,0
28457,ALEVROLIT,0
28458,ALEVROLIT,0
28459,SAND,1
28460,ALEVROLIT,0
28461,ALEVROLIT,0
28462,ARGILLIT,0
28463,ARGILLIT,0
28464,SAND,1
28465,ARGILLIT,0
28466,ALEVROLIT,0
28467,ALEVROLIT,0
28468,SAND,1
28469,ALEVROLIT,0
28470,ALEVROLIT,0
28471,SAND,1
28472,SAND,1
28473,SAND,1
28474,SAND,1
28475,SAND,1
28476,SAND,1
28477,SAND,1
28478,SAND,1
28479,ALEVROLIT,0
28480,ARGILLIT,0
28481,ALEVROLIT,0
28482,ALEVROLIT,0
28483,ALEVROLIT,0
28484,ARGILLIT,0
28485,ARGILLIT,0
28486,ARGILLIT,0
28487,ARGILLIT,0
28488,ARGILLIT,0
28489,ARGILLIT,0
28490,ARGILLIT,0
28491,ARGILLIT,0
28492,ARGILLIT,0
28493,ARGILLIT,0
28494,ARGILLIT,0
28495,SAND,1
28496,ARGILLIT,0
28497,ARGILLIT,0
28498,ARGILLIT,0
28499,ARGILLIT,0
28500,ARGILLIT,0
28501,ARGILLIT,0
28502,ARGILLIT,0
28503,ARGILLIT,0
28504,ARGILLIT,0
28505,ARGILLIT,0
28506,ARGILLIT,0
28507,ARGILLIT,0
28508,ARGILLIT,0
28509,ARGILLIT,0
28510,ARGILLIT,0
28511,ARGILLIT,0
28512,ARGILLIT,0
28513,ARGILLIT,0
28514,ARGILLIT,0
28515,ARGILLIT,0
28516,ALEVROLIT,0
28517,ALEVROLIT,0
28518,ARGILLIT,0
28519,ALEVROLIT,0
28520,ALEVROLIT,0
28521,ARGILLIT,0
28522,ALEVROLIT,0
28523,ALEVROLIT,0
28524,SAND,1
28525,SAND,1
28526,SAND,1
28527,ALEVROLIT,0
28528,ALEVROLIT,0
28529,ALEVROLIT,0
28530,ARGILLIT,0
28531,SAND,1
28532,ALEVROLIT,0
28533,ALEVROLIT,0
28534,ALEVROLIT,0
28535,ALEVROLIT,0
28536,SAND,1
28537,ARGILLIT,0
28538,ALEVROLIT,0
28539,ARGILLIT,0
28540,ARGILLIT,0
28541,ALEVROLIT,0
28542,ALEVROLIT,0
28543,ALEVROLIT,0
28544,ARGILLIT,0
28545,ALEVROLIT,0
28546,ALEVROLIT,0
28547,ARGILLIT,0
28548,ALEVROLIT,0
28549,ALEVROLIT,0
28550,ALEVROLIT,0
28551,SAND,1
28552,SAND,1
28553,SAND,1
28554,SAND,1
28555,SAND,1
28556,SAND,1
28557,SAND,1
28558,SAND,1
28559,SAND,1
28560,SAND,1
28561,ARGILLIT,0
28562,ARGILLIT,0
28563,ARGILLIT,0
28564,ARGILLIT,0
28565,ARGILLIT,0
28566,ARGILLIT,0
28567,ARGILLIT,0
28568,ARGILLIT,0
28569,ARGILLIT,0
28570,ARGILLIT,0
28571,ARGILLIT,0
28572,ARGILLIT,0
28573,ARGILLIT,0
28574,ARGILLIT,0
28575,ARGILLIT,0
28576,ARGILLIT,0
28577,ALEVROLIT,0
28578,ARGILLIT,0
28579,ARGILLIT,0
28580,ARGILLIT,0
28581,ARGILLIT,0
28582,ARGILLIT,0
28583,ARGILLIT,0
28584,ARGILLIT,0
28585,ARGILLIT,0
28586,ARGILLIT,0
28587,ARGILLIT,0
28588,ARGILLIT,0
28589,ALEVROLIT,0
28590,ALEVROLIT,0
28591,ARGILLIT,0
28592,ALEVROLIT,0
28593,ARGILLIT,0
28594,ARGILLIT,0
28595,ARGILLIT,0
28596,ARGILLIT,0
28597,ARGILLIT,0
28598,ARGILLIT,0
28599,ARGILLIT,0
28600,ARGILLIT,0
28601,ARGILLIT,0
28602,ARGILLIT,0
28603,ARGILLIT,0
28604,ARGILLIT,0
28605,ARGILLIT,0
28606,ARGILLIT,0
28607,ALEVROLIT,0
28608,ALEVROLIT,0
28609,ALEVROLIT,0
28610,ALEVROLIT,0
28611,ARGILLIT,0
28612,ARGILLIT,0
28613,ARGILLIT,0
28614,ARGILLIT,0
28615,ARGILLIT,0
28616,ARGILLIT,0
28617,ARGILLIT,0
28618,ARGILLIT,0
28619,ARGILLIT,0
28620,ARGILLIT,0
28621,ARGILLIT,0
28622,ARGILLIT,0
28623,ARGILLIT,0
28624,ARGILLIT,0
28625,ARGILLIT,0
28626,ARGILLIT,0
28627,ARGILLIT,0
28628,ARGILLIT,0
28629,ARGILLIT,0
28630,ARGILLIT,0
28631,ARGILLIT,0
28632,ARGILLIT,0
28633,ARGILLIT,0
28634,ARGILLIT,0
28635,ARGILLIT,0
28636,ALEVROLIT,0
28637,ALEVROLIT,0
28638,ALEVROLIT,0
28639,ARGILLIT,0
28640,ARGILLIT,0
28641,ARGILLIT,0
28642,ARGILLIT,0
28643,ARGILLIT,0
28644,ARGILLIT,0
28645,ARGILLIT,0
28646,ARGILLIT,0
28647,ARGILLIT,0
28648,ARGILLIT,0
28649,ARGILLIT,0
28650,ARGILLIT,0
28651,ARGILLIT,0
28652,ARGILLIT,0
28653,ARGILLIT,0
28654,ARGILLIT,0
28655,ARGILLIT,0
28656,ARGILLIT,0
28657,ARGILLIT,0
28658,ARGILLIT,0
28659,ARGILLIT,0
28660,ARGILLIT,0
28661,ARGILLIT,0
28662,ARGILLIT,0
28663,ARGILLIT,0
28664,ARGILLIT,0
28665,ARGILLIT,0
28666,ALEVROLIT,0
28667,ALEVROLIT,0
28668,ALEVROLIT,0
28669,ALEVROLIT,0
28670,ALEVROLIT,0
28671,ALEVROLIT,0
28672,ALEVROLIT,0
28673,ARGILLIT,0
28674,ALEVROLIT,0
28675,ALEVROLIT,0
28676,ARGILLIT,0
28677,ARGILLIT,0
28678,ALEVROLIT,0
28679,ALEVROLIT,0
28680,ALEVROLIT,0
28681,ALEVROLIT,0
28682,ALEVROLIT,0
28683,ALEVROLIT,0
28684,ALEVROLIT,0
28685,ALEVROLIT,0
28686,ALEVROLIT,0
28687,ALEVROLIT,0
28688,ALEVROLIT,0
28689,ARGILLIT,0
28690,ALEVROLIT,0
28691,ALEVROLIT,0
28692,ALEVROLIT,0
28693,ARGILLIT,0
28694,ARGILLIT,0
28695,ARGILLIT,0
28696,ARGILLIT,0
28697,ARGILLIT,0
28698,ARGILLIT,0
28699,ARGILLIT,0
28700,ARGILLIT,0
28701,ARGILLIT,0
28702,ARGILLIT,0
28703,ARGILLIT,0
28704,ARGILLIT,0
28705,ARGILLIT,0
28706,ARGILLIT,0
28707,ARGILLIT,0
28708,ARGILLIT,0
28709,ARGILLIT,0
28710,ARGILLIT,0
28711,ARGILLIT,0
28712,ARGILLIT,0
28713,ARGILLIT,0
28714,ARGILLIT,0
28715,ARGILLIT,0
28716,ARGILLIT,0
28717,ARGILLIT,0
28718,ARGILLIT,0
28719,ARGILLIT,0
28720,ARGILLIT,0
28721,ARGILLIT,0
28722,ARGILLIT,0
28723,ARGILLIT,0
28724,ARGILLIT,0
28725,ARGILLIT,0
28726,ARGILLIT,0
28727,ARGILLIT,0
28728,ARGILLIT,0
28729,ARGILLIT,0
28730,ARGILLIT,0
28731,ARGILLIT,0
28732,ARGILLIT,0
28733,ARGILLIT,0
28734,ARGILLIT,0
28735,ARGILLIT,0
28736,ARGILLIT,0
28737,ARGILLIT,0
28738,ARGILLIT,0
28739,ARGILLIT,0
28740,ARGILLIT,0
28741,ARGILLIT,0
28742,ARGILLIT,0
28743,ARGILLIT,0
28744,ARGILLIT,0
28745,ARGILLIT,0
28746,ARGILLIT,0
28747,ARGILLIT,0
28748,ARGILLIT,0
28749,ARGILLIT,0
28750,ARGILLIT,0
28751,ARGILLIT,0
28752,ARGILLIT,0
28753,ARGILLIT,0
28754,ARGILLIT,0
28755,ARGILLIT,0
28756,ARGILLIT,0
28757,ARGILLIT,0
28758,ARGILLIT,0
28759,ARGILLIT,0
28760,ARGILLIT,0
28761,ARGILLIT,0
28762,ARGILLIT,0
28763,ARGILLIT,0
28764,ARGILLIT,0
28765,ARGILLIT,0
28766,ARGILLIT,0
28767,ARGILLIT,0
28768,ARGILLIT,0
28769,ARGILLIT,0
28770,ARGILLIT,0
28771,ARGILLIT,0
28772,ARGILLIT,0
28773,ARGILLIT,0
28774,ARGILLIT,0
28775,ARGILLIT,0
28776,ARGILLIT,0
28777,ARGILLIT,0
28778,ARGILLIT,0
28779,ARGILLIT,0
28780,ARGILLIT,0
28781,ARGILLIT,0
28782,ARGILLIT,0
28783,ARGILLIT,0
28784,ARGILLIT,0
28785,ARGILLIT,0
28786,ARGILLIT,0
28787,ARGILLIT,0
28788,ARGILLIT,0
28789,ARGILLIT,0
28790,ARGILLIT,0
28791,ALEVROLIT,0
28792,ALEVROLIT,0
28793,ALEVROLIT,0
28794,ARGILLIT,0
28795,ARGILLIT,0
28796,ARGILLIT,0
28797,ARGILLIT,0
28798,ARGILLIT,0
28799,ARGILLIT,0
28800,ARGILLIT,0
28801,ARGILLIT,0
28802,ARGILLIT,0
28803,ARGILLIT,0
28804,ARGILLIT,0
28805,ARGILLIT,0
28806,ARGILLIT,0
28807,ARGILLIT,0
28808,ARGILLIT,0
28809,ARGILLIT,0
28810,ARGILLIT,0
28811,ARGILLIT,0
28812,ARGILLIT,0
28813,ARGILLIT,0
28814,ARGILLIT,0
28815,ARGILLIT,0
28816,ARGILLIT,0
28817,ARGILLIT,0
28818,ARGILLIT,0
28819,ARGILLIT,0
28820,ARGILLIT,0
28821,ARGILLIT,0
28822,ARGILLIT,0
28823,ARGILLIT,0
28824,ARGILLIT,0
28825,ARGILLIT,0
28826,ALEVROLIT,0
28827,ALEVROLIT,0
28828,ALEVROLIT,0
28829,ALEVROLIT,0
28830,ALEVROLIT,0
28831,ARGILLIT,0
28832,ARGILLIT,0
28833,ARGILLIT,0
28834,ARGILLIT,0
28835,ARGILLIT,0
28836,ARGILLIT,0
28837,ARGILLIT,0
28838,ARGILLIT,0
28839,ARGILLIT,0
28840,ARGILLIT,0
28841,ARGILLIT,0
28842,ARGILLIT,0
28843,ARGILLIT,0
28844,ARGILLIT,0
28845,ARGILLIT,0
28846,ARGILLIT,0
28847,ARGILLIT,0
28848,ARGILLIT,0
28849,ARGILLIT,0
28850,ARGILLIT,0
28851,ARGILLIT,0
28852,ARGILLIT,0
28853,ARGILLIT,0
28854,ARGILLIT,0
28855,ARGILLIT,0
28856,ARGILLIT,0
28857,ARGILLIT,0
28858,ARGILLIT,0
28859,ARGILLIT,0
28860,ARGILLIT,0
28861,ARGILLIT,0
28862,ARGILLIT,0
28863,ARGILLIT,0
28864,ARGILLIT,0
28865,ARGILLIT,0
28866,ARGILLIT,0
28867,ARGILLIT,0
28868,ARGILLIT,0
28869,ARGILLIT,0
28870,ARGILLIT,0
28871,ARGILLIT,0
28872,ARGILLIT,0
28873,ARGILLIT,0
28874,ARGILLIT,0
28875,ARGILLIT,0
28876,ARGILLIT,0
28877,ARGILLIT,0
28878,ARGILLIT,0
28879,ARGILLIT,0
28880,ARGILLIT,0
28881,ARGILLIT,0
28882,ARGILLIT,0
28883,ARGILLIT,0
28884,ARGILLIT,0
28885,ARGILLIT,0
28886,ARGILLIT,0
28887,ARGILLIT,0
28888,ARGILLIT,0
28889,ARGILLIT,0
28890,ARGILLIT,0
28891,ARGILLIT,0
28892,ARGILLIT,0
28893,ARGILLIT,0
28894,ARGILLIT,0
28895,ARGILLIT,0
28896,ARGILLIT,0
28897,ARGILLIT,0
28898,ARGILLIT,0
28899,ARGILLIT,0
28900,ARGILLIT,0
28901,ARGILLIT,0
28902,ARGILLIT,0
28903,ARGILLIT,0
28904,ARGILLIT,0
28905,ARGILLIT,0
28906,ARGILLIT,0
28907,ARGILLIT,0
28908,ARGILLIT,0
28909,ARGILLIT,0
28910,ARGILLIT,0
28911,ARGILLIT,0
28912,ARGILLIT,0
28913,ARGILLIT,0
28914,ARGILLIT,0
28915,ARGILLIT,0
28916,ARGILLIT,0
28917,ARGILLIT,0
28918,ARGILLIT,0
28919,ARGILLIT,0
28920,ARGILLIT,0
28921,ARGILLIT,0
28922,ARGILLIT,0
28923,ARGILLIT,0
28924,ARGILLIT,0
28925,ARGILLIT,0
28926,ARGILLIT,0
28927,ARGILLIT,0
28928,ARGILLIT,0
28929,ARGILLIT,0
28930,ARGILLIT,0
28931,ARGILLIT,0
28932,ARGILLIT,0
28933,ARGILLIT,0
28934,ARGILLIT,0
28935,ARGILLIT,0
28936,ARGILLIT,0
28937,ARGILLIT,0
28938,ARGILLIT,0
28939,ARGILLIT,0
28940,ARGILLIT,0
28941,ARGILLIT,0
28942,ARGILLIT,0
28943,ARGILLIT,0
28944,ARGILLIT,0
28945,ARGILLIT,0
28946,ARGILLIT,0
28947,ARGILLIT,0
28948,ARGILLIT,0
28949,ARGILLIT,0
28950,ARGILLIT,0
28951,ARGILLIT,0
28952,ARGILLIT,0
28953,ARGILLIT,0
28954,ARGILLIT,0
28955,ARGILLIT,0
28956,ARGILLIT,0
28957,ARGILLIT,0
28958,ARGILLIT,0
28959,ARGILLIT,0
28960,ARGILLIT,0
28961,ARGILLIT,0
28962,ARGILLIT,0
28963,ARGILLIT,0
28964,ARGILLIT,0
28965,ARGILLIT,0
28966,ARGILLIT,0
28967,ARGILLIT,0
28968,ARGILLIT,0
28969,ARGILLIT,0
28970,ARGILLIT,0
28971,ARGILLIT,0
28972,ARGILLIT,0
28973,ARGILLIT,0
28974,ARGILLIT,0
28975,ARGILLIT,0
28976,ARGILLIT,0
28977,ARGILLIT,0
28978,ARGILLIT,0
28979,ARGILLIT,0
28980,ARGILLIT,0
28981,ARGILLIT,0
28982,ARGILLIT,0
28983,ARGILLIT,0
28984,ARGILLIT,0
28985,ARGILLIT,0
28986,ARGILLIT,0
28987,ARGILLIT,0
28988,ARGILLIT,0
28989,ARGILLIT,0
28990,ARGILLIT,0
28991,ARGILLIT,0
28992,ARGILLIT,0
28993,ARGILLIT,0
28994,ARGILLIT,0
28995,ARGILLIT,0
28996,ARGILLIT,0
28997,ARGILLIT,0
28998,ARGILLIT,0
28999,ARGILLIT,0
29000,ARGILLIT,0
29001,ARGILLIT,0
29002,ARGILLIT,0
29003,ARGILLIT,0
29004,ARGILLIT,0
29005,ARGILLIT,0
29006,ARGILLIT,0
29007,ARGILLIT,0
29008,ARGILLIT,0
29009,ARGILLIT,0
29010,ARGILLIT,0
29011,ARGILLIT,0
29012,ARGILLIT,0
29013,ARGILLIT,0
29014,ARGILLIT,0
29015,ARGILLIT,0
29016,ARGILLIT,0
29017,ARGILLIT,0
29018,ARGILLIT,0
29019,ARGILLIT,0
29020,ARGILLIT,0
29021,ARGILLIT,0
29022,ARGILLIT,0
29023,ARGILLIT,0
29024,ARGILLIT,0
29025,ARGILLIT,0
29026,ARGILLIT,0
29027,ARGILLIT,0
29028,ARGILLIT,0
29029,ARGILLIT,0
29030,ARGILLIT,0
29031,ARGILLIT,0
29032,ARGILLIT,0
29033,ARGILLIT,0
29034,ARGILLIT,0
29035,ARGILLIT,0
29036,ARGILLIT,0
29037,ARGILLIT,0
29038,ARGILLIT,0
29039,ARGILLIT,0
29040,ARGILLIT,0
29041,ARGILLIT,0
29042,ARGILLIT,0
29043,ARGILLIT,0
29044,ARGILLIT,0
29045,ARGILLIT,0
29046,ARGILLIT,0
29047,ARGILLIT,0
29048,ARGILLIT,0
29049,ARGILLIT,0
29050,ARGILLIT,0
29051,ARGILLIT,0
29052,ARGILLIT,0
29053,ARGILLIT,0
29054,ARGILLIT,0
29055,ARGILLIT,0
29056,ARGILLIT,0
29057,ARGILLIT,0
29058,ARGILLIT,0
29059,ARGILLIT,0
29060,ARGILLIT,0
29061,ARGILLIT,0
29062,ARGILLIT,0
29063,ARGILLIT,0
29064,ARGILLIT,0
29065,ARGILLIT,0
29066,ARGILLIT,0
29067,ARGILLIT,0
29068,ARGILLIT,0
29069,ARGILLIT,0
29070,ARGILLIT,0
29071,ARGILLIT,0
29072,ARGILLIT,0
29073,ARGILLIT,0
29074,ARGILLIT,0
29075,ARGILLIT,0
29076,ARGILLIT,0
29077,ARGILLIT,0
29078,ARGILLIT,0
29079,ARGILLIT,0
29080,ARGILLIT,0
29081,ARGILLIT,0
29082,ARGILLIT,0
29083,ARGILLIT,0
29084,ARGILLIT,0
29085,ARGILLIT,0
29086,ARGILLIT,0
29087,ARGILLIT,0
29088,ARGILLIT,0
29089,ARGILLIT,0
29090,ARGILLIT,0
29091,ARGILLIT,0
29092,ARGILLIT,0
29093,ARGILLIT,0
29094,ARGILLIT,0
29095,ARGILLIT,0
29096,ARGILLIT,0
29097,ARGILLIT,0
29098,ARGILLIT,0
29099,ARGILLIT,0
29100,ARGILLIT,0
29101,ARGILLIT,0
29102,ARGILLIT,0
29103,ARGILLIT,0
29104,ARGILLIT,0
29105,ARGILLIT,0
29106,ARGILLIT,0
29107,ARGILLIT,0
29108,ARGILLIT,0
29109,ARGILLIT,0
29110,ARGILLIT,0
29111,ARGILLIT,0
29112,ARGILLIT,0
29113,ARGILLIT,0
29114,ARGILLIT,0
29115,ARGILLIT,0
29116,ARGILLIT,0
29117,ARGILLIT,0
29118,ARGILLIT,0
29119,ARGILLIT,0
29120,ARGILLIT,0
29121,ARGILLIT,0
29122,ARGILLIT,0
29123,ARGILLIT,0
29124,ARGILLIT,0
29125,ARGILLIT,0
29126,ARGILLIT,0
29127,ARGILLIT,0
29128,ARGILLIT,0
29129,ARGILLIT,0
29130,ARGILLIT,0
29131,ARGILLIT,0
29132,ARGILLIT,0
29133,ARGILLIT,0
29134,ARGILLIT,0
29135,ARGILLIT,0
29136,ARGILLIT,0
29137,ARGILLIT,0
29138,ARGILLIT,0
29139,ARGILLIT,0
29140,ARGILLIT,0
29141,ARGILLIT,0
29142,ARGILLIT,0
29143,ARGILLIT,0
29144,ARGILLIT,0
29145,ARGILLIT,0
29146,ARGILLIT,0
29147,ARGILLIT,0
29148,ARGILLIT,0
29149,ARGILLIT,0
29150,ARGILLIT,0
29151,ARGILLIT,0
29152,ARGILLIT,0
29153,ARGILLIT,0
29154,ARGILLIT,0
29155,ARGILLIT,0
29156,ARGILLIT,0
29157,ARGILLIT,0
29158,ARGILLIT,0
29159,ARGILLIT,0
29160,ARGILLIT,0
29161,ARGILLIT,0
29162,ARGILLIT,0
29163,ARGILLIT,0
29164,ARGILLIT,0
29165,ARGILLIT,0
29166,ARGILLIT,0
29167,ARGILLIT,0
29168,ARGILLIT,0
29169,ARGILLIT,0
29170,ARGILLIT,0
29171,ARGILLIT,0
29172,ARGILLIT,0
29173,ARGILLIT,0
29174,ARGILLIT,0
29175,ARGILLIT,0
29176,ARGILLIT,0
29177,ARGILLIT,0
29178,ARGILLIT,0
29179,ARGILLIT,0
29180,ARGILLIT,0
29181,ARGILLIT,0
29182,ARGILLIT,0
29183,ARGILLIT,0
29184,ARGILLIT,0
29185,ARGILLIT,0
29186,ARGILLIT,0
29187,ARGILLIT,0
29188,ARGILLIT,0
29189,ARGILLIT,0
29190,ARGILLIT,0
29191,ARGILLIT,0
29192,ARGILLIT,0
29193,ARGILLIT,0
29194,ARGILLIT,0
29195,ARGILLIT,0
29196,ARGILLIT,0
29197,ARGILLIT,0
29198,ARGILLIT,0
29199,ARGILLIT,0
29200,ARGILLIT,0
29201,ARGILLIT,0
29202,ARGILLIT,0
29203,ARGILLIT,0
29204,ARGILLIT,0
29205,ARGILLIT,0
29206,ARGILLIT,0
29207,ARGILLIT,0
29208,ARGILLIT,0
29209,ARGILLIT,0
29210,ARGILLIT,0
29211,ARGILLIT,0
29212,ARGILLIT,0
29213,ARGILLIT,0
29214,ARGILLIT,0
29215,ARGILLIT,0
29216,ARGILLIT,0
29217,ARGILLIT,0
29218,ARGILLIT,0
29219,ARGILLIT,0
29220,ARGILLIT,0
29221,ARGILLIT,0
29222,ARGILLIT,0
29223,ARGILLIT,0
29224,ARGILLIT,0
29225,ARGILLIT,0
29226,ARGILLIT,0
29227,ARGILLIT,0
29228,ARGILLIT,0
29229,ARGILLIT,0
29230,ARGILLIT,0
29231,ARGILLIT,0
29232,ARGILLIT,0
29233,ARGILLIT,0
29234,ARGILLIT,0
29235,ARGILLIT,0
29236,ARGILLIT,0
29237,ARGILLIT,0
29238,ARGILLIT,0
29239,ARGILLIT,0
29240,ARGILLIT,0
29241,ARGILLIT,0
29242,ARGILLIT,0
29243,ARGILLIT,0
29244,ARGILLIT,0
29245,ARGILLIT,0
29246,ARGILLIT,0
29247,ARGILLIT,0
29248,ARGILLIT,0
29249,ARGILLIT,0
29250,ARGILLIT,0
29251,ARGILLIT,0
29252,ARGILLIT,0
29253,ARGILLIT,0
29254,ARGILLIT,0
29255,ARGILLIT,0
29256,ARGILLIT,0
29257,ARGILLIT,0
29258,ARGILLIT,0
29259,ARGILLIT,0
29260,ARGILLIT,0
29261,ARGILLIT,0
29262,ARGILLIT,0
29263,ARGILLIT,0
29264,ARGILLIT,0
29265,ARGILLIT,0
29266,ARGILLIT,0
29267,ARGILLIT,0
29268,ARGILLIT,0
29269,ARGILLIT,0
29270,ARGILLIT,0
29271,ARGILLIT,0
29272,ARGILLIT,0
29273,ARGILLIT,0
29274,ARGILLIT,0
29275,ARGILLIT,0
29276,ARGILLIT,0
29277,ARGILLIT,0
29278,ARGILLIT,0
29279,ARGILLIT,0
29280,ARGILLIT,0
29281,ARGILLIT,0
29282,ARGILLIT,0
29283,ARGILLIT,0
29284,ARGILLIT,0
29285,ARGILLIT,0
29286,ARGILLIT,0
29287,ARGILLIT,0
29288,ARGILLIT,0
29289,ARGILLIT,0
29290,ARGILLIT,0
29291,ARGILLIT,0
29292,ARGILLIT,0
29293,ARGILLIT,0
29294,ARGILLIT,0
29295,ARGILLIT,0
29296,ARGILLIT,0
29297,ARGILLIT,0
29298,ARGILLIT,0
29299,ARGILLIT,0
29300,ARGILLIT,0
29301,ARGILLIT,0
29302,ARGILLIT,0
29303,ARGILLIT,0
29304,ARGILLIT,0
29305,ARGILLIT,0
29306,ARGILLIT,0
29307,ARGILLIT,0
